ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh,baseline
GAZP,5,400,0.485,0.7421284715039852,0.4363980471740593,0.5338873320439311,-0.14059969146161896,0.019355470334065854,6.036742440899089e-07,0.02,0.014464782248274322,0.9960150847120994,ar1
LKOH,1,400,0.4625,0.9394835815769504,0.4142263811170028,0.5114870669279734,0.04588764531451905,-0.006211881276823622,0.03140602923573889,0.0225,0.011849931062935965,0.9960150847120994,ar1
LKOH,2,400,0.5025,0.4800653490181035,0.4537104387832728,0.5512419980137288,0.029075016008760432,0.04633394375648156,0.0008527976932545622,0.02,0.011842398307375032,0.9960150847120994,ar1
LKOH,3,400,0.4775,0.8289388019579745,0.4289965818287492,0.5264314869982364,0.07653668636835582,-0.044793702369928794,3.062829513153842e-05,0.0125,0.013602805155106132,0.9960150847120994,ar1
LKOH,5,400,0.4975,0.5596055982095516,0.44875800198627125,0.5462895612167272,-0.15511632918351528,0.06768876797705971,2.8521347632083417e-08,0.02,0.012326157964242815,0.9960150847120994,ar1
ROSN,1,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,-0.29073689341000836,-0.04934809831015121,0.03344964267678304,0.0225,0.013250223569381422,0.9960150847120994,ar1
ROSN,2,400,0.4725,0.8749438385618369,0.4240683265333157,0.5214548686996666,-0.05772639111548026,-0.003427401550857538,0.001479230962194949,0.02,0.012976623355088156,0.9960150847120994,ar1
ROSN,3,400,0.4575,0.9600057728712897,0.40931270985864554,0.5064958645923273,0.10101551173025276,-0.023186373079269268,5.049164057083638e-05,0.0125,0.014651499538920166,0.9960150847120994,ar1
ROSN,5,400,0.475,0.8531459409191088,0.4265318481465433,0.5239437838834407,-0.29362385077880565,0.005102284570580912,9.280312459308727e-08,0.02,0.013428012675110408,0.9960150847120994,ar1
NVTK,1,400,0.4925,0.6368065424084397,0.4438103957369542,0.5413322938720411,-0.015090616582048067,0.0012583787818380918,0.03504380487336546,0.0225,0.016723346701726934,0.9960150847120994,ar1
NVTK,2,400,0.4925,0.6368065424084397,0.4438103957369542,0.5413322938720411,-0.030147594661728946,0.014840290541718466,0.0013891213509234922,0.02,0.014502089935631885,0.9960150847120994,ar1
NVTK,3,400,0.51,0.36319345759156024,0.4611481516482723,0.558661595539734,-0.12662568131990953,-0.002539636703912716,7.373372642658823e-05,0.0125,0.016838946271603428,0.9960150847120994,ar1
NVTK,5,400,0.5075,0.40131262704637316,0.458667706127959,0.5561896042630459,-0.006151651591598604,0.04788706336336422,1.2716773399053865e-07,0.02,0.014954777771026922,0.9960150847120994,ar1
TATN,1,400,0.4625,0.9394835815769504,0.4142263811170028,0.5114870669279734,0.0368496478870007,-0.10319085207472636,0.03407171442103004,0.0225,0.01374485772421934,0.9960150847120994,ar1
TATN,2,400,0.4875,0.708812760232969,0.4388676214712341,0.536370194543758,-0.19923155740620438,-0.018526620327274496,0.0010913744161059407,0.02,0.01330804766946664,0.9960150847120994,ar1
TATN,3,400,0.4625,0.9394835815769504,0.4142263811170028,0.5114870669279734,0.09222316079601374,0.026914873656054873,3.6771035378630185e-05,0.015,0.014969510897504019,0.9960150847120994,ar1
TATN,5,400,0.5225,0.19767637700452875,0.4735685130017636,0.5710034181712508,-0.08326582131962831,0.05912456616187016,5.759663285821194e-08,0.02,0.013474789731875743,0.9960150847120994,ar1
GMKN,1,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,0.011665247418710379,-0.029630520028371337,0.05005078039415978,0.025,0.01358871609403835,0.9960150847120994,ar1
GMKN,2,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,-0.07568026993481194,-0.07599964827004484,0.0018395042194294783,0.02,0.013301093065967384,0.9960150847120994,ar1
GMKN,3,400,0.51,0.36319345759156024,0.4611481516482723,0.558661595539734,0.03544390842111388,0.047456394593737704,0.00010945152973181406,0.0125,0.014660707014733347,0.9960150847120994,ar1
GMKN,5,400,0.445,0.9878360845980799,0.3970499227484684,0.4939964677174965,-0.06400176256771772,-0.06482696404032721,2.728873056579438e-07,0.02,0.013643140030479298,0.9960150847120994,ar1
PLZL,1,400,0.485,0.7421284715039852,0.4363980471740593,0.5338873320439311,-0.1686584563585334,-0.0805922653997693,0.041199335075828236,0.025,0.014879563764466815,0.9960150847120994,ar1
PLZL,2,400,0.4525,0.974479888435426,0.40440392129266217,0.5014997795643075,0.026872937568870783,-0.0030445068164928935,0.0018067159515135706,0.02,0.014192757668548278,0.9960150847120994,ar1
PLZL,3,400,0.5125,0.326382298853335,0.463629805456242,0.5611323785287659,0.043168423267571386,-0.0027421156791407196,8.260051970887289e-05,0.0125,0.015047808299435297,0.9960150847120994,ar1
PLZL,5,400,0.4925,0.6368065424084397,0.4438103957369542,0.5413322938720411,0.04265192445356007,0.0004780139841737342,1.1509493220818305e-07,0.02,0.014863804592505863,0.9960150847120994,ar1
MAGN,1,400,0.48,0.8023236229954712,0.43146252672290986,0.5289179789010773,-0.05849129044344214,0.006381437850674486,0.06450802771219752,0.0225,0.015973964447203733,0.9960150847120994,ar1
MAGN,2,400,0.53,0.12505616143816317,0.48103525950149856,0.5783939820625206,-0.07821297126023874,0.040348848487467344,0.005008901189650208,0.02,0.014810896974606049,0.9960150847120994,ar1
MAGN,3,400,0.5075,0.40131262704637316,0.458667706127959,0.5561896042630459,0.15268029931503987,0.07628208446296846,0.0003609962951997375,0.0125,0.015652287326053827,0.9960150847120994,ar1
MAGN,5,400,0.48,0.8023236229954712,0.43146252672290986,0.5289179789010773,0.03237224701856323,-0.008038586433877849,2.233815072808183e-06,0.02,0.014799582327302035,0.9960150847120994,ar1
NLMK,1,400,0.4925,0.6368065424084397,0.4438103957369542,0.5413322938720411,-0.0418707855199063,-0.010111475442715614,0.03696067074398489,0.0225,0.015386602122888617,0.9960150847120994,ar1
NLMK,2,400,0.47,0.8943768699508731,0.42160601793747937,0.5189647404985014,0.03481122988664374,-0.00878684678705721,0.001487146306892462,0.02,0.015535175335718177,0.9960150847120994,ar1
NLMK,3,400,0.48,0.8023236229954712,0.43146252672290986,0.5289179789010773,0.013923037348142426,-0.01435502270413038,6.886599345935021e-05,0.0125,0.015970949475013863,0.9960150847120994,ar1
NLMK,5,400,0.4875,0.708812760232969,0.4388676214712341,0.536370194543758,0.04927463239061276,0.03147282278063298,1.570380544951453e-07,0.02,0.015563409425477757,0.9960150847120994,ar1
MOEX,1,400,0.45,0.979884630159681,0.40195136207927884,0.4989999019806892,-0.05332206110913314,-0.04912173209682484,0.03274831933787148,0.0225,0.012333847572915425,0.9960150847120994,ar1
MOEX,2,400,0.4575,0.9600057728712897,0.40931270985864554,0.5064958645923273,-0.0353024582491776,-0.05459381119175148,0.00107821951102903,0.02,0.011962461737339529,0.9960150847120994,ar1
MOEX,3,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,0.10848721129932519,0.0698111130751798,4.136240420514131e-05,0.0125,0.0129436528347745,0.9960150847120994,ar1
MOEX,5,400,0.5125,0.326382298853335,0.463629805456242,0.5611323785287659,-0.01946628908096705,0.03912309344769519,5.23789267537611e-08,0.02,0.012481072142131873,0.9960150847120994,ar1
VTBR,1,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,-0.08493040914081489,-0.046024539744023436,0.050353734029495945,0.025,0.014857785172421104,0.9960150847120994,ar1
VTBR,2,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,0.01909870787391095,-0.011115568066859073,0.0028122650812372214,0.0225,0.01576241889842662,0.9960150847120994,ar1
VTBR,3,400,0.4675,0.9115290291111475,0.41914492339919235,0.5164733982397869,0.28917260472438444,0.02014587405528672,0.00014425970437671412,0.0175,0.016071149786761708,0.9960150847120994,ar1
VTBR,5,400,0.4775,0.8289388019579745,0.4289965818287492,0.5264314869982364,-0.022317138602213356,-0.014179825258506359,4.790742787546483e-07,0.02,0.015914322396413612,0.9960150847120994,ar1
