logged_at,track,tag,period,signal,book,exec_lag,cost_bps,borrow,ic_t,net_sharpe,daily_sr
2026-09-24T15:07:03,A,S3combo_cov_fut,ext_dev,combo_classic,LS_5d,1,5,0.05,4.158493617658211,1.313924956857854,0.0827694923154084
2026-09-24T15:07:04,A,S3combo_cov_fut,ext_dev,combo_plus_chronos,LS_5d,1,5,0.05,4.741407757484581,1.2268180213307045,0.0772822711517471
2026-09-24T15:07:05,A,S3turn_cov_fut,ext_dev,chronos_smooth_hl5,LS_5d,1,5,0.05,6.77216437018138,1.6491167474503774,0.10388459039679546
2026-09-24T15:07:06,A,S3turn_cov_fut,ext_dev,chronos_smooth_hl10,LS_5d,1,5,0.05,6.228989926098827,1.4651780916942305,0.0922975442153125
2026-09-24T15:07:08,A,S3turn_cov_fut,ext_dev,chronos_smooth_hl21,LS_5d,1,5,0.05,5.465880107444259,1.058533902089476,0.06668136807760829
2026-09-24T15:07:09,A,S3turn_cov_fut,ext_dev,chronos_monthly,LS_21d,1,5,0.05,6.63312334751482,1.5015872585957446,0.09459110614541846
2026-09-24T15:07:10,A,S3turn_cov_fut,ext_dev,chronos_smooth_hl10_monthly,LS_21d,1,5,0.05,5.076874101745566,1.0666192014262956,0.06719069406143544
2026-09-24T15:07:11,A,S3turn_cov_fut,ext_dev,combo_plus_chronos_hl10,LS_5d,1,5,0.05,4.346335785216227,0.9019154635897042,0.056815333815759234
2026-09-24T15:07:13,A,S3turn_cov_fut,ext_dev,combo_classic_hl10,LS_5d,1,5,0.05,3.3849276413003335,0.7862056280438912,0.0495262993134163
2026-09-24T15:07:14,B,S3volcal_cov_fut,ext_dev,chronos_sig_calibrated,vol_forecast,0,,,,
2026-09-24T15:07:23,A,S3ref_xl_liq,ext_dev,chronos,LS_5d,1,5,0.05,5.356180790183125,0.8981358417545589,0.05657724001991009
2026-09-24T15:07:25,A,S3mimic_xl_liq,ext_dev,mimic,LS_5d,1,5,0.05,5.830762000117408,2.166307767704834,0.13646456229939216
2026-09-24T15:07:26,A,S3mimic_xl_liq,ext_dev,chronos_minus_mimic,LS_5d,1,5,0.05,0.9551356630374269,-1.6446374159640114,-0.10360241903601579
2026-09-24T15:07:29,A,S3mimic_xl_liq,ext_dev,mimic_ext,LS_5d,1,5,0.05,5.271262087873184,1.6111318756521114,0.10149176838820301
2026-09-24T15:07:30,A,S3mimic_xl_liq,ext_dev,chronos_minus_mimic_ext,LS_5d,1,5,0.05,0.8400903394985377,-1.2924997914562182,-0.0814198337570476
2026-09-24T15:07:32,A,S3combo_xl_liq,ext_dev,combo_classic,LS_5d,1,5,0.05,4.158493617658211,1.313924956857854,0.0827694923154084
2026-09-24T15:07:33,A,S3combo_xl_liq,ext_dev,combo_plus_chronos,LS_5d,1,5,0.05,3.874149015447163,1.0331016488630318,0.06507928671291326
2026-09-24T15:07:35,A,S3turn_xl_liq,ext_dev,chronos_smooth_hl5,LS_5d,1,5,0.05,6.149885198425607,1.2398062072429104,0.07810044995902256
2026-09-24T15:07:36,A,S3turn_xl_liq,ext_dev,chronos_smooth_hl10,LS_5d,1,5,0.05,5.814234012893384,1.1037156034319453,0.0695275477338694
2026-09-24T15:07:37,A,S3turn_xl_liq,ext_dev,chronos_smooth_hl21,LS_5d,1,5,0.05,5.2688614055477165,0.8692956932075329,0.054760481428729336
2026-09-24T15:07:38,A,S3turn_xl_liq,ext_dev,chronos_monthly,LS_21d,1,5,0.05,5.48307095689431,1.1268111810653014,0.07098243237204192
2026-09-24T15:07:40,A,S3turn_xl_liq,ext_dev,chronos_smooth_hl10_monthly,LS_21d,1,5,0.05,4.172544721395564,0.7548544365504976,0.047551359884914324
2026-09-24T15:07:41,A,S3turn_xl_liq,ext_dev,combo_plus_chronos_hl10,LS_5d,1,5,0.05,3.3674386581242723,0.5124634578024797,0.032282163460800095
2026-09-24T15:07:42,A,S3turn_xl_liq,ext_dev,combo_classic_hl10,LS_5d,1,5,0.05,3.3849276413003335,0.7862056280438912,0.0495262993134163
2026-09-24T15:07:43,B,S3volcal_xl_liq,ext_dev,chronos_sig_calibrated,vol_forecast,0,,,,
2026-09-24T15:07:50,A,S3qshape_cov_fut,ext_dev,qshape_SKEW,LS_5d,1,5,0.05,-0.5580009301187665,-1.5131620428633852,-0.09532024901807085
2026-09-24T15:07:53,A,S3qshape_cov_fut,ext_dev,qshape_UPDOWN,LS_5d,1,5,0.05,-0.5588608017830604,-1.5134619489063252,-0.09533914132298286
2026-09-24T15:07:56,A,S3qshape_cov_fut,ext_dev,qshape_TAIL,LS_5d,1,5,0.05,-1.424516733880701,0.12503192874786614,0.00787627117641908
2026-09-24T15:07:59,A,S3qshape_cov_fut,ext_dev,qshape_DOWN,LS_5d,1,5,0.05,-2.591783016456977,-0.969086027760582,-0.06104668163052228
2026-09-24T15:08:02,A,S3qshape_cov_fut,ext_dev,qshape_PUP,LS_5d,1,5,0.05,7.048928871954762,1.6901026559331984,0.1064664599468811
2026-09-24T15:08:04,B,S3qshape_cov_fut,ext_dev,vol_iqr80,vol_forecast,0,,,,
2026-09-24T15:08:04,B,S3qshape_cov_fut,ext_dev,vol_iqr50,vol_forecast,0,,,,
2026-09-24T15:08:06,B,S3volattr,ext_dev,baseline_loghar,vol_forecast,0,,,,
2026-09-24T15:08:06,B,S3volattr,ext_dev,baseline_loghar_pooled,vol_forecast,0,,,,
2026-09-24T15:08:06,B,S3volattr,ext_dev,baseline_loghar_pooled_mkt,vol_forecast,0,,,,
